num of runs,input 1,input 2,Objective
46,0.02,-0.8,"[-0.7996000000000001, 7.819999999999999]"
46,0.1,-0.73,"[-0.72, 7.3529]"
46,0.03,-0.64,"[-0.6391, 6.9396]"
46,3.61,1.91,"[14.9421, -3.6018999999999997]"
46,3.65,1.9,"[15.2225, -3.6399999999999997]"
46,0.01,-2.22,"[-2.2199, 17.798400000000004]"
46,0.02,-3.08,"[-3.0796, 25.7864]"
46,0.07,-0.59,"[-0.5851, 6.638099999999999]"
46,0.01,-0.78,"[-0.7799, 7.718400000000002]"
46,0.03,-1.74,"[-1.7391, 13.957600000000003]"
46,4.22,1.98,"[19.7884, -4.2196]"
46,0.51,1.38,"[1.6401, -0.12559999999999988]"
46,1.73,1.8,"[4.7929, -1.69]"
46,0.07,-1.46,"[-1.4551, 11.9016]"
46,1.74,1.87,"[4.897600000000001, -1.7231]"
47,-0.03,-8.35,"[-8.3491, 107.15249999999999]"
47,8.98,2.04,"[82.68040000000002, -8.9784]"
47,8.98,2.04,"[82.68040000000002, -8.9784]"
47,-0.43,-7.78,"[-7.5951, 96.07840000000003]"
47,-0.2,-6.23,"[-6.19, 67.9329]"
47,7.8,1.91,"[62.74999999999999, -7.7919]"
47,8.78,1.55,"[78.63839999999999, -8.577499999999999]"
47,-0.08,-5.27,"[-5.263599999999999, 52.93289999999999]"
47,-0.06,-5.98,"[-5.976400000000001, 63.74040000000001]"
47,7.33,2.08,"[55.8089, -7.3236]"
47,6.7,2.01,"[46.9, -6.6999]"
47,5.94,2.01,"[37.293600000000005, -5.939900000000001]"
47,6.61,1.78,"[45.472100000000005, -6.5616]"
47,0.03,-4.68,"[-4.6791, 44.5924]"
47,5.24,1.94,"[29.397600000000004, -5.236400000000001]"
47,4.6,1.91,"[23.069999999999997, -4.5919]"
47,7.46,2.02,"[57.671600000000005, -7.4596]"
47,0.06,-3.72,"[-3.7164, 32.65840000000001]"
47,0.1,-4.3,"[-4.29, 39.589999999999996]"
47,0.03,-3.21,"[-3.2091, 27.114099999999997]"
47,5.81,2.04,"[35.796099999999996, -5.8084]"
47,0.1,-4.0,"[-3.99, 35.9]"
47,5.6,2.0,"[33.36, -5.6]"
47,3.2,1.92,"[12.160000000000002, -3.1936]"
47,2.65,1.89,"[8.9125, -2.6378999999999997]"
47,3.88,1.92,"[16.9744, -3.8735999999999997]"
47,4.2,1.96,"[19.6, -4.1984]"
47,5.38,1.97,"[30.914399999999997, -5.3791]"
47,4.48,2.12,"[22.190400000000004, -4.4656]"
47,3.5,1.94,"[14.19, -3.4964]"
47,2.04,1.82,"[5.9816, -2.0076]"
47,5.49,1.99,"[32.130100000000006, -5.4899000000000004]"
47,4.22,1.98,"[19.7884, -4.2196]"
47,0.03,-4.47,"[-4.4691, 41.83089999999999]"
47,2.92,1.8,"[10.3264, -2.88]"
47,1.08,1.8,"[2.9664, -1.04]"
47,0.0,-2.1,"[-2.1, 16.81]"
47,0.01,-2.51,"[-2.5098999999999996, 20.330099999999998]"
47,0.67,1.3,"[1.7489000000000001, -0.1800000000000001]"
47,0.12,0.34,"[0.35440000000000005, 2.6355999999999997]"
47,0.03,-4.47,"[-4.4691, 41.83089999999999]"
47,0.13,-0.94,"[-0.9230999999999999, 8.513599999999999]"
47,0.0,-2.38,"[-2.38, 19.1844]"
47,1.42,1.74,"[3.7564, -1.3523999999999998]"
47,0.07,-2.76,"[-2.7550999999999997, 22.5876]"
47,2.34,1.86,"[7.3355999999999995, -2.3204]"
47,0.09,-1.48,"[-1.4719, 12.0204]"
47,0.22,-0.26,"[-0.2116, 4.887599999999999]"
47,0.1,-1.24,"[-1.23, 10.397600000000002]"
47,0.08,-1.74,"[-1.7336, 13.907600000000002]"
47,0.06,-1.15,"[-1.1463999999999999, 9.862499999999999]"
47,0.48,1.3,"[1.5304, 0.009999999999999953]"
47,0.33,0.73,"[0.8389, 1.2829]"
47,0.1,0.88,"[0.89, 1.1544]"
47,0.06,-2.93,"[-2.9264, 24.244899999999998]"
47,3.82,1.98,"[16.5724, -3.8196]"
47,2.33,1.84,"[7.2689, -2.3044000000000002]"
47,0.04,-0.4,"[-0.39840000000000003, 5.72]"
47,0.16,-3.92,"[-3.8944, 34.8864]"
47,3.68,1.96,"[15.502400000000002, -3.6784000000000003]"
47,0.06,-2.88,"[-2.8764, 23.7544]"
47,0.12,-1.45,"[-1.4356, 11.782500000000002]"
47,0.08,-3.07,"[-3.0635999999999997, 25.624900000000004]"
47,3.04,1.83,"[11.0716, -3.0111]"
47,0.02,-1.91,"[-1.9096, 15.268100000000002]"
47,1.74,1.94,"[4.9676, -1.7364]"
47,1.7,1.82,"[4.71, -1.6676]"
47,0.09,-3.85,"[-3.8419, 34.13249999999999]"
47,0.02,-3.78,"[-3.7796, 33.38839999999999]"
47,-0.03,-2.26,"[-2.2590999999999997, 18.177599999999998]"
47,-0.01,0.02,"[0.0201, 3.9303999999999997]"
47,0.08,-1.8,"[-1.7936, 14.36]"
47,0.02,-2.64,"[-2.6396, 21.509600000000006]"
47,0.3,0.16,"[0.25, 3.0856000000000003]"
47,1.27,1.6,"[3.2129000000000003, -1.11]"
47,4.53,1.88,"[22.4009, -4.5156]"
47,0.02,-2.65,"[-2.6496, 21.602500000000003]"
47,0.03,-3.12,"[-3.1191, 26.1844]"
47,0.1,-0.56,"[-0.55, 6.453600000000001]"
47,0.02,-1.91,"[-1.9096, 15.268100000000002]"
47,0.06,-2.2,"[-2.1964, 17.580000000000002]"
47,0.14,0.04,"[0.0596, 3.7015999999999996]"
47,3.02,1.85,"[10.9704, -2.9975]"
47,3.57,1.89,"[14.6349, -3.5578999999999996]"
47,0.0,-3.18,"[-3.18, 26.832399999999996]"
47,0.02,-0.8,"[-0.7996000000000001, 7.819999999999999]"
47,0.1,-0.73,"[-0.72, 7.3529]"
47,0.03,-0.64,"[-0.6391, 6.9396]"
47,3.61,1.91,"[14.9421, -3.6018999999999997]"
47,3.65,1.9,"[15.2225, -3.6399999999999997]"
47,0.01,-2.22,"[-2.2199, 17.798400000000004]"
47,0.02,-3.08,"[-3.0796, 25.7864]"
47,0.07,-0.59,"[-0.5851, 6.638099999999999]"
47,0.01,-0.78,"[-0.7799, 7.718400000000002]"
47,0.03,-1.74,"[-1.7391, 13.957600000000003]"
47,4.22,1.98,"[19.7884, -4.2196]"
47,0.51,1.38,"[1.6401, -0.12559999999999988]"
47,1.73,1.8,"[4.7929, -1.69]"
47,0.07,-1.46,"[-1.4551, 11.9016]"
47,1.74,1.87,"[4.897600000000001, -1.7231]"
48,-0.03,-8.35,"[-8.3491, 107.15249999999999]"
48,8.98,2.04,"[82.68040000000002, -8.9784]"
48,8.98,2.04,"[82.68040000000002, -8.9784]"
48,-0.43,-7.78,"[-7.5951, 96.07840000000003]"
48,-0.2,-6.23,"[-6.19, 67.9329]"
48,7.8,1.91,"[62.74999999999999, -7.7919]"
48,8.78,1.55,"[78.63839999999999, -8.577499999999999]"
48,-0.08,-5.27,"[-5.263599999999999, 52.93289999999999]"
48,-0.06,-5.98,"[-5.976400000000001, 63.74040000000001]"
48,7.33,2.08,"[55.8089, -7.3236]"
48,6.7,2.01,"[46.9, -6.6999]"
48,5.94,2.01,"[37.293600000000005, -5.939900000000001]"
48,6.61,1.78,"[45.472100000000005, -6.5616]"
48,0.03,-4.68,"[-4.6791, 44.5924]"
48,5.24,1.94,"[29.397600000000004, -5.236400000000001]"
48,4.6,1.91,"[23.069999999999997, -4.5919]"
48,7.46,2.02,"[57.671600000000005, -7.4596]"
48,0.06,-3.72,"[-3.7164, 32.65840000000001]"
48,0.1,-4.3,"[-4.29, 39.589999999999996]"
48,0.03,-3.21,"[-3.2091, 27.114099999999997]"
48,5.81,2.04,"[35.796099999999996, -5.8084]"
48,0.1,-4.0,"[-3.99, 35.9]"
48,5.6,2.0,"[33.36, -5.6]"
48,3.2,1.92,"[12.160000000000002, -3.1936]"
48,2.65,1.89,"[8.9125, -2.6378999999999997]"
48,3.88,1.92,"[16.9744, -3.8735999999999997]"
48,4.2,1.96,"[19.6, -4.1984]"
48,5.38,1.97,"[30.914399999999997, -5.3791]"
48,4.48,2.12,"[22.190400000000004, -4.4656]"
48,3.5,1.94,"[14.19, -3.4964]"
48,2.04,1.82,"[5.9816, -2.0076]"
48,5.49,1.99,"[32.130100000000006, -5.4899000000000004]"
48,4.22,1.98,"[19.7884, -4.2196]"
48,0.03,-4.47,"[-4.4691, 41.83089999999999]"
48,2.92,1.8,"[10.3264, -2.88]"
48,1.08,1.8,"[2.9664, -1.04]"
48,0.0,-2.1,"[-2.1, 16.81]"
48,0.01,-2.51,"[-2.5098999999999996, 20.330099999999998]"
48,0.67,1.3,"[1.7489000000000001, -0.1800000000000001]"
48,0.12,0.34,"[0.35440000000000005, 2.6355999999999997]"
48,0.03,-4.47,"[-4.4691, 41.83089999999999]"
48,0.13,-0.94,"[-0.9230999999999999, 8.513599999999999]"
48,0.0,-2.38,"[-2.38, 19.1844]"
48,1.42,1.74,"[3.7564, -1.3523999999999998]"
48,0.07,-2.76,"[-2.7550999999999997, 22.5876]"
48,2.34,1.86,"[7.3355999999999995, -2.3204]"
48,0.09,-1.48,"[-1.4719, 12.0204]"
48,0.22,-0.26,"[-0.2116, 4.887599999999999]"
48,0.1,-1.24,"[-1.23, 10.397600000000002]"
48,0.08,-1.74,"[-1.7336, 13.907600000000002]"
48,0.06,-1.15,"[-1.1463999999999999, 9.862499999999999]"
48,0.48,1.3,"[1.5304, 0.009999999999999953]"
48,0.33,0.73,"[0.8389, 1.2829]"
48,0.1,0.88,"[0.89, 1.1544]"
48,0.06,-2.93,"[-2.9264, 24.244899999999998]"
48,3.82,1.98,"[16.5724, -3.8196]"
48,2.33,1.84,"[7.2689, -2.3044000000000002]"
48,0.04,-0.4,"[-0.39840000000000003, 5.72]"
48,0.16,-3.92,"[-3.8944, 34.8864]"
48,3.68,1.96,"[15.502400000000002, -3.6784000000000003]"
48,0.06,-2.88,"[-2.8764, 23.7544]"
48,0.12,-1.45,"[-1.4356, 11.782500000000002]"
48,0.08,-3.07,"[-3.0635999999999997, 25.624900000000004]"
48,3.04,1.83,"[11.0716, -3.0111]"
48,0.02,-1.91,"[-1.9096, 15.268100000000002]"
48,1.74,1.94,"[4.9676, -1.7364]"
48,1.7,1.82,"[4.71, -1.6676]"
48,0.09,-3.85,"[-3.8419, 34.13249999999999]"
48,0.02,-3.78,"[-3.7796, 33.38839999999999]"
48,-0.03,-2.26,"[-2.2590999999999997, 18.177599999999998]"
48,-0.01,0.02,"[0.0201, 3.9303999999999997]"
48,0.08,-1.8,"[-1.7936, 14.36]"
48,0.02,-2.64,"[-2.6396, 21.509600000000006]"
48,0.3,0.16,"[0.25, 3.0856000000000003]"
48,1.27,1.6,"[3.2129000000000003, -1.11]"
48,4.53,1.88,"[22.4009, -4.5156]"
48,0.02,-2.65,"[-2.6496, 21.602500000000003]"
48,0.03,-3.12,"[-3.1191, 26.1844]"
48,0.1,-0.56,"[-0.55, 6.453600000000001]"
48,0.02,-1.91,"[-1.9096, 15.268100000000002]"
48,0.06,-2.2,"[-2.1964, 17.580000000000002]"
48,0.14,0.04,"[0.0596, 3.7015999999999996]"
48,3.02,1.85,"[10.9704, -2.9975]"
48,3.57,1.89,"[14.6349, -3.5578999999999996]"
48,0.0,-3.18,"[-3.18, 26.832399999999996]"
48,0.02,-0.8,"[-0.7996000000000001, 7.819999999999999]"
48,0.1,-0.73,"[-0.72, 7.3529]"
48,0.03,-0.64,"[-0.6391, 6.9396]"
48,3.61,1.91,"[14.9421, -3.6018999999999997]"
48,3.65,1.9,"[15.2225, -3.6399999999999997]"
48,0.01,-2.22,"[-2.2199, 17.798400000000004]"
48,0.02,-3.08,"[-3.0796, 25.7864]"
48,0.07,-0.59,"[-0.5851, 6.638099999999999]"
48,0.01,-0.78,"[-0.7799, 7.718400000000002]"
48,0.03,-1.74,"[-1.7391, 13.957600000000003]"
48,4.22,1.98,"[19.7884, -4.2196]"
48,0.51,1.38,"[1.6401, -0.12559999999999988]"
48,1.73,1.8,"[4.7929, -1.69]"
48,0.07,-1.46,"[-1.4551, 11.9016]"
48,1.74,1.87,"[4.897600000000001, -1.7231]"
49,-0.03,-8.35,"[-8.3491, 107.15249999999999]"
49,8.98,2.04,"[82.68040000000002, -8.9784]"
49,8.98,2.04,"[82.68040000000002, -8.9784]"
49,-0.43,-7.78,"[-7.5951, 96.07840000000003]"
49,-0.2,-6.23,"[-6.19, 67.9329]"
49,7.8,1.91,"[62.74999999999999, -7.7919]"
49,8.78,1.55,"[78.63839999999999, -8.577499999999999]"
49,-0.08,-5.27,"[-5.263599999999999, 52.93289999999999]"
49,-0.06,-5.98,"[-5.976400000000001, 63.74040000000001]"
49,7.33,2.08,"[55.8089, -7.3236]"
49,6.7,2.01,"[46.9, -6.6999]"
49,5.94,2.01,"[37.293600000000005, -5.939900000000001]"
49,6.61,1.78,"[45.472100000000005, -6.5616]"
49,0.03,-4.68,"[-4.6791, 44.5924]"
49,5.24,1.94,"[29.397600000000004, -5.236400000000001]"
49,4.6,1.91,"[23.069999999999997, -4.5919]"
49,7.46,2.02,"[57.671600000000005, -7.4596]"
49,0.06,-3.72,"[-3.7164, 32.65840000000001]"
49,0.1,-4.3,"[-4.29, 39.589999999999996]"
49,0.03,-3.21,"[-3.2091, 27.114099999999997]"
49,5.81,2.04,"[35.796099999999996, -5.8084]"
49,0.1,-4.0,"[-3.99, 35.9]"
49,5.6,2.0,"[33.36, -5.6]"
49,3.2,1.92,"[12.160000000000002, -3.1936]"
49,2.65,1.89,"[8.9125, -2.6378999999999997]"
49,3.88,1.92,"[16.9744, -3.8735999999999997]"
49,4.2,1.96,"[19.6, -4.1984]"
49,5.38,1.97,"[30.914399999999997, -5.3791]"
49,4.48,2.12,"[22.190400000000004, -4.4656]"
49,3.5,1.94,"[14.19, -3.4964]"
49,2.04,1.82,"[5.9816, -2.0076]"
49,5.49,1.99,"[32.130100000000006, -5.4899000000000004]"
49,4.22,1.98,"[19.7884, -4.2196]"
49,0.03,-4.47,"[-4.4691, 41.83089999999999]"
49,2.92,1.8,"[10.3264, -2.88]"
49,1.08,1.8,"[2.9664, -1.04]"
49,0.0,-2.1,"[-2.1, 16.81]"
49,0.01,-2.51,"[-2.5098999999999996, 20.330099999999998]"
49,0.67,1.3,"[1.7489000000000001, -0.1800000000000001]"
49,0.12,0.34,"[0.35440000000000005, 2.6355999999999997]"
49,0.03,-4.47,"[-4.4691, 41.83089999999999]"
49,0.13,-0.94,"[-0.9230999999999999, 8.513599999999999]"
49,0.0,-2.38,"[-2.38, 19.1844]"
49,1.42,1.74,"[3.7564, -1.3523999999999998]"
49,0.07,-2.76,"[-2.7550999999999997, 22.5876]"
49,2.34,1.86,"[7.3355999999999995, -2.3204]"
49,0.09,-1.48,"[-1.4719, 12.0204]"
49,0.22,-0.26,"[-0.2116, 4.887599999999999]"
49,0.1,-1.24,"[-1.23, 10.397600000000002]"
49,0.08,-1.74,"[-1.7336, 13.907600000000002]"
49,0.06,-1.15,"[-1.1463999999999999, 9.862499999999999]"
49,0.48,1.3,"[1.5304, 0.009999999999999953]"
49,0.33,0.73,"[0.8389, 1.2829]"
49,0.1,0.88,"[0.89, 1.1544]"
49,0.06,-2.93,"[-2.9264, 24.244899999999998]"
49,3.82,1.98,"[16.5724, -3.8196]"
49,2.33,1.84,"[7.2689, -2.3044000000000002]"
49,0.04,-0.4,"[-0.39840000000000003, 5.72]"
49,0.16,-3.92,"[-3.8944, 34.8864]"
49,3.68,1.96,"[15.502400000000002, -3.6784000000000003]"
49,0.06,-2.88,"[-2.8764, 23.7544]"
49,0.12,-1.45,"[-1.4356, 11.782500000000002]"
49,0.08,-3.07,"[-3.0635999999999997, 25.624900000000004]"
49,3.04,1.83,"[11.0716, -3.0111]"
49,0.02,-1.91,"[-1.9096, 15.268100000000002]"
49,1.74,1.94,"[4.9676, -1.7364]"
49,1.7,1.82,"[4.71, -1.6676]"
49,0.09,-3.85,"[-3.8419, 34.13249999999999]"
49,0.02,-3.78,"[-3.7796, 33.38839999999999]"
49,-0.03,-2.26,"[-2.2590999999999997, 18.177599999999998]"
49,-0.01,0.02,"[0.0201, 3.9303999999999997]"
49,0.08,-1.8,"[-1.7936, 14.36]"
49,0.02,-2.64,"[-2.6396, 21.509600000000006]"
49,0.3,0.16,"[0.25, 3.0856000000000003]"
49,1.27,1.6,"[3.2129000000000003, -1.11]"
49,4.53,1.88,"[22.4009, -4.5156]"
49,0.02,-2.65,"[-2.6496, 21.602500000000003]"
49,0.03,-3.12,"[-3.1191, 26.1844]"
49,0.1,-0.56,"[-0.55, 6.453600000000001]"
49,0.02,-1.91,"[-1.9096, 15.268100000000002]"
49,0.06,-2.2,"[-2.1964, 17.580000000000002]"
49,0.14,0.04,"[0.0596, 3.7015999999999996]"
49,3.02,1.85,"[10.9704, -2.9975]"
49,3.57,1.89,"[14.6349, -3.5578999999999996]"
49,0.0,-3.18,"[-3.18, 26.832399999999996]"
49,0.02,-0.8,"[-0.7996000000000001, 7.819999999999999]"
49,0.1,-0.73,"[-0.72, 7.3529]"
49,0.03,-0.64,"[-0.6391, 6.9396]"
49,3.61,1.91,"[14.9421, -3.6018999999999997]"
49,3.65,1.9,"[15.2225, -3.6399999999999997]"
49,0.01,-2.22,"[-2.2199, 17.798400000000004]"
49,0.02,-3.08,"[-3.0796, 25.7864]"
49,0.07,-0.59,"[-0.5851, 6.638099999999999]"
49,0.01,-0.78,"[-0.7799, 7.718400000000002]"
49,0.03,-1.74,"[-1.7391, 13.957600000000003]"
49,4.22,1.98,"[19.7884, -4.2196]"
49,0.51,1.38,"[1.6401, -0.12559999999999988]"
49,1.73,1.8,"[4.7929, -1.69]"
49,0.07,-1.46,"[-1.4551, 11.9016]"
49,1.74,1.87,"[4.897600000000001, -1.7231]"
0,-0.68,-9.34,"[-8.8776, 129.2756]"
0,5.0,2.36,"[27.36, -4.8704]"
0,9.56,1.1,"[92.4936, -8.75]"
0,0.64,-0.73,"[-0.32039999999999996, 6.8129]"
0,5.93,1.99,"[37.1549, -5.9299]"
0,-0.76,-3.74,"[-3.1624000000000003, 33.7076]"
0,2.07,2.64,"[6.924899999999999, -1.6603999999999997]"
0,1.23,1.78,"[3.2929, -1.1816]"
0,-0.34,-7.73,"[-7.614400000000001, 95.01290000000002]"
0,-0.3,-5.08,"[-4.99, 50.4264]"
0,-0.63,-3.92,"[-3.5231, 35.6764]"
0,0.04,-6.56,"[-6.5584, 73.23359999999997]"
0,0.53,0.82,"[1.1009, 0.8624000000000003]"
0,1.12,0.97,"[2.2244, -0.05910000000000015]"
0,0.25,-3.14,"[-3.0775, 26.169600000000006]"
0,-0.14,0.76,"[0.7796, 1.6776]"
0,0.04,-6.56,"[-6.5584, 73.23359999999997]"
0,0.98,-2.4,"[-1.4396, 18.380000000000003]"
0,0.01,-4.44,"[-4.439900000000001, 41.46360000000001]"
0,1.46,1.72,"[3.8515999999999995, -1.3816]"
0,5.52,2.34,"[32.810399999999994, -5.4044]"
0,-0.18,-5.72,"[-5.6876, 59.7784]"
0,3.4,1.85,"[13.409999999999998, -3.3775]"
0,2.76,2.66,"[10.2776, -2.3244]"
0,0.48,-6.24,"[-6.0096, 67.4176]"
0,0.48,-2.76,"[-2.5296, 22.177599999999998]"
0,0.06,-5.9,"[-5.896400000000001, 62.35]"
0,8.15,1.96,"[68.3825, -8.1484]"
0,5.27,2.76,"[30.532899999999998, -4.6924]"
0,-1.0,-1.27,"[-0.27, 11.6929]"
0,-0.89,-7.84,"[-7.0479, 97.7156]"
0,0.62,-5.21,"[-4.8256, 51.3641]"
0,1.1,0.52,"[1.7300000000000002, 1.0903999999999998]"
0,-0.91,2.26,"[3.0881, 0.9775999999999999]"
0,1.62,0.57,"[3.1944000000000004, 0.4249000000000005]"
0,-1.19,-4.24,"[-2.8239, 40.1276]"
0,1.45,-0.68,"[1.4224999999999999, 5.732400000000001]"
0,1.18,-4.65,"[-3.2576000000000005, 43.042500000000004]"
0,1.08,-5.18,"[-4.013599999999999, 50.4724]"
0,1.72,1.19,"[4.1484, -1.0638999999999998]"
0,1.72,1.19,"[4.1484, -1.0638999999999998]"
0,-0.66,-2.82,"[-2.3844, 23.892400000000002]"
0,-0.36,-5.89,"[-5.7604, 62.61209999999999]"
0,5.71,0.35,"[32.954100000000004, -2.9875000000000003]"
0,1.68,-2.3,"[0.5223999999999998, 16.81]"
0,1.74,-2.66,"[0.3675999999999999, 19.975600000000004]"
0,-1.46,-1.46,"[0.6715999999999998, 13.4316]"
0,1.39,-8.75,"[-6.8179, 114.1725]"
0,1.28,-8.35,"[-6.7116, 105.84249999999999]"
0,1.48,-8.25,"[-6.0596, 103.5825]"
0,1.86,-0.42,"[3.0396000000000005, 3.9963999999999995]"
0,1.83,-0.24,"[3.1089, 3.1876000000000007]"
0,-1.2,2.22,"[3.66, 1.2484]"
0,-1.77,-1.4,"[1.7329000000000003, 13.329999999999998]"
0,-1.69,-5.39,"[-2.5339, 56.302099999999996]"
0,1.28,3.29,"[4.9284, 0.3841000000000001]"
0,1.76,-5.16,"[-2.0624000000000002, 49.5056]"
0,1.43,-3.22,"[-1.1751000000000005, 25.818400000000008]"
0,1.61,-6.8,"[-4.2078999999999995, 75.83000000000001]"
0,1.3,-7.23,"[-5.54, 83.89290000000001]"
0,-1.48,-6.14,"[-3.9495999999999998, 67.73960000000001]"
0,9.2,-0.95,"[83.68999999999998, -0.4974999999999987]"
0,-1.74,-1.49,"[1.5376, 13.920100000000001]"
0,-1.77,0.15,"[3.2829, 5.192500000000001]"
0,-0.94,3.19,"[4.0736, 2.3560999999999996]"
0,5.53,-0.44,"[30.140900000000002, 0.42359999999999953]"
0,-1.93,-2.89,"[0.8348999999999998, 25.842100000000006]"
0,-1.88,-6.78,"[-3.2456000000000005, 78.96840000000002]"
0,2.23,-2.43,"[2.5429, 17.394899999999996]"
0,2.4,-1.84,"[3.92, 12.3456]"
0,1.3,4.53,"[6.220000000000001, 5.100900000000001]"
0,-0.88,4.38,"[5.1544, 6.5443999999999996]"
0,2.33,-1.16,"[4.2689, 7.6556000000000015]"
0,-2.37,2.02,"[7.636900000000001, 2.3704]"
0,6.39,4.75,"[45.5821, 1.1725000000000003]"
0,6.38,-0.87,"[39.8344, 1.8569000000000004]"
0,-2.38,-3.84,"[1.8243999999999998, 36.4856]"
0,2.42,-7.87,"[-2.0136000000000003, 94.99690000000002]"
0,2.5,-2.62,"[3.63, 18.8444]"
0,-2.38,-2.34,"[3.3244, 21.2156]"
0,2.46,-1.7,"[4.3515999999999995, 11.23]"
0,5.49,-0.83,"[29.310100000000006, 2.5189000000000004]"
0,3.07,-0.76,"[8.6649, 4.547599999999999]"
0,3.74,4.6,"[18.587600000000002, 3.019999999999998]"
0,-3.2,2.64,"[12.880000000000003, 3.6096000000000004]"
0,8.72,-1.32,"[74.71840000000002, 2.3024000000000004]"
0,3.06,-6.66,"[2.7036, 71.9356]"
0,-3.02,-7.74,"[1.3803999999999998, 97.8876]"
0,2.88,-9.6,"[-1.3056, 131.68]"
0,-3.07,-5.19,"[4.234899999999999, 54.76610000000001]"
0,-2.87,-1.05,"[7.1869000000000005, 12.1725]"
0,-2.51,-1.73,"[4.570099999999998, 16.4229]"
0,2.76,-1.99,"[5.627599999999998, 13.160100000000002]"
0,2.64,5.77,"[12.7396, 11.572899999999997]"
0,5.69,-1.1,"[31.2761, 3.920000000000001]"
0,3.41,5.08,"[16.7081, 6.0764]"
0,-3.78,0.03,"[14.318399999999999, 7.6609]"
0,-3.7,-0.14,"[13.55, 8.2796]"
0,-3.57,-9.65,"[3.094899999999999, 139.2925]"
0,3.38,-5.23,"[6.194399999999998, 48.892900000000004]"
1,-0.68,-9.34,"[-8.8776, 129.2756]"
1,5.0,2.36,"[27.36, -4.8704]"
1,9.56,1.1,"[92.4936, -8.75]"
1,0.64,-0.73,"[-0.32039999999999996, 6.8129]"
1,5.93,1.99,"[37.1549, -5.9299]"
1,-0.76,-3.74,"[-3.1624000000000003, 33.7076]"
1,2.07,2.64,"[6.924899999999999, -1.6603999999999997]"
1,1.23,1.78,"[3.2929, -1.1816]"
1,-0.34,-7.73,"[-7.614400000000001, 95.01290000000002]"
1,-0.3,-5.08,"[-4.99, 50.4264]"
1,-0.63,-3.92,"[-3.5231, 35.6764]"
1,0.04,-6.56,"[-6.5584, 73.23359999999997]"
1,1.12,0.97,"[2.2244, -0.05910000000000015]"
1,0.25,-3.14,"[-3.0775, 26.169600000000006]"
1,-0.14,0.76,"[0.7796, 1.6776]"
1,0.04,-6.56,"[-6.5584, 73.23359999999997]"
1,0.01,-4.44,"[-4.439900000000001, 41.46360000000001]"
1,1.46,1.72,"[3.8515999999999995, -1.3816]"
1,5.52,2.34,"[32.810399999999994, -5.4044]"
1,-0.18,-5.72,"[-5.6876, 59.7784]"
1,3.4,1.85,"[13.409999999999998, -3.3775]"
1,2.76,2.66,"[10.2776, -2.3244]"
1,0.48,-6.24,"[-6.0096, 67.4176]"
1,0.06,-5.9,"[-5.896400000000001, 62.35]"
1,8.15,1.96,"[68.3825, -8.1484]"
1,-0.3,-5.24,"[-5.15, 52.7176]"
1,0.56,-0.59,"[-0.2763999999999999, 6.1480999999999995]"
1,0.24,-5.34,"[-5.2824, 53.6356]"
1,4.08,2.66,"[19.3064, -3.6444]"
1,-0.06,-5.81,"[-5.8064, 61.056099999999994]"
1,2.31,1.68,"[7.0161, -2.2076000000000002]"
1,0.02,-5.5,"[-5.4996, 56.23]"
1,-0.24,-1.93,"[-1.8723999999999998, 15.684899999999997]"
1,-0.04,-4.18,"[-4.1784, 38.2324]"
1,-0.57,-1.03,"[-0.7051000000000001, 9.750900000000001]"
1,0.19,-2.16,"[-2.1239000000000003, 17.1156]"
1,5.12,1.95,"[28.1644, -5.1175]"
1,1.08,0.7,"[1.8664, 0.6100000000000001]"
1,0.72,-7.65,"[-7.131600000000001, 92.4025]"
1,0.14,-1.26,"[-1.2404, 10.487599999999999]"
1,0.15,0.99,"[1.0125, 0.8701]"
1,0.5,-1.68,"[-1.43, 13.042399999999997]"
1,0.63,0.26,"[0.6569, 2.3976]"
1,0.04,-6.56,"[-6.5584, 73.23359999999997]"
1,0.57,-3.02,"[-2.6951, 24.630399999999995]"
1,0.05,-6.23,"[-6.2275, 67.6829]"
1,0.72,-7.65,"[-7.131600000000001, 92.4025]"
1,-0.32,-7.95,"[-7.8476, 99.32249999999998]"
1,0.14,1.01,"[1.0296, 0.8401]"
1,-0.16,-2.68,"[-2.6544000000000003, 22.062399999999997]"
1,0.31,-2.4,"[-2.3039, 19.050000000000004]"
1,0.47,-7.0,"[-6.7791, 80.53]"
1,0.28,-1.25,"[-1.1716, 10.2825]"
1,1.41,0.86,"[2.8480999999999996, -0.11039999999999961]"
1,0.95,-0.6,"[0.3025, 5.8100000000000005]"
1,-0.06,-4.14,"[-4.1364, 37.7596]"
1,0.34,-1.8,"[-1.6844000000000001, 14.1]"
1,-0.63,-0.68,"[-0.2831, 7.812400000000001]"
1,-0.62,-7.78,"[-7.3956, 96.26840000000003]"
1,0.62,-5.21,"[-4.8256, 51.3641]"
1,-0.84,-3.7,"[-2.9944, 33.330000000000005]"
1,1.72,1.19,"[4.1484, -1.0638999999999998]"
1,1.72,1.19,"[4.1484, -1.0638999999999998]"
1,3.58,1.03,"[13.8464, -2.6391]"
1,4.57,0.9,"[21.7849, -3.3600000000000003]"
1,-0.36,-5.89,"[-5.7604, 62.61209999999999]"
1,2.26,2.8,"[7.907599999999999, -1.62]"
1,3.22,0.84,"[11.208400000000001, -1.8743999999999998]"
1,5.27,2.76,"[30.532899999999998, -4.6924]"
1,7.38,0.47,"[54.9344, -5.0390999999999995]"
